href,title,price,zalog,predoplata,komissiyaarea,floor,totalArea,kitchenArea,livingArea,roomsCount,hasAirConditioner,hasDishwasher,hasFridge,hasFurniture,hasInternet,hasKitchenFurniture,hasTv,hasWashingMachine,hasBalcony,ceilingHeightM,routesList,windowsDirection,ceilingHeightM,index,komissiya
https://m2.ru/moskva/nedvizhimost/arenda-kvartiri-studii-28-m-5-23-etazh-a79d0738-c7e6-4a00-9701-337fcbb3156b/,"Аренда квартиры-студии 28 м², 5/23 этаж",35000,35 000 ₽,35 000 ₽,,5,28,18,20 м²,null,false,false,true,true,true,true,true,true,false,"2,65","{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":356,""name"":""Некрасовка"",""allRoutesColorsList"":[""#d68ab1""]}},{""timeMinutes"":29,""transportType"":""FOOT"",""station"":{""id"":355,""name"":""Лухмановская"",""allRoutesColorsList"":[""#d68ab1""]}},{""timeMinutes"":24,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":352,""name"":""Улица Дмитриевского"",""allRoutesColorsList"":[""#d68ab1""]}",REAR,"2,65",160.0,"45%, владельцу 45%"
https://m2.ru/moskva/nedvizhimost/arenda-kvartiri-studii-31-m-8-14-etazh-d9607de9-0e9f-44c7-8478-073822c2e388/,"Аренда квартиры-студии 31 м², 8/14 этаж",50000,50 000 ₽,50 000 ₽,,8,31,40,17 м²,null,false,true,true,false,false,false,false,true,false,"3,1","{""timeMinutes"":44,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":114,""name"":""Молодёжная"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":46,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":118,""name"":""Славянский бульвар"",""allRoutesColorsList"":[""#0572b9"",""#F7A600""]}},{""timeMinutes"":46,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":169296,""name"":""Кунцевская"",""allRoutesColorsList"":[""#F7A600""]}",REAR,"3,1",161.0,"30%, владельцу 30%"
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-140-m-6-8-etazh-5cd72e8d-4c86-4222-ae2f-66207488b328/,"Аренда 4-комнатной квартиры 140 м², 6/8 этаж",350000,350 000 ₽,350 000 ₽,,6,140,10,78 м²,4,true,true,true,true,true,true,true,true,true,"3,2","{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":161,""name"":""Новослободская"",""allRoutesColorsList"":[""#925233"",""#adacac""]}},{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":311,""name"":""Достоевская"",""allRoutesColorsList"":[""#BED12E""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":278,""name"":""Менделеевская"",""allRoutesColorsList"":[""#adacac"",""#925233""]}",BOTH,"3,2",162.0,
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-39-m-2-14-etazh-5b04fbc2-9b9d-404a-853c-f5642390efd6/,"Аренда 1-комнатной квартиры 39 м², 2/14 этаж",35000,35 000 ₽,35 000 ₽,,2,39,9,21 м²,1,null,true,true,true,null,true,true,true,null,"2,64","{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":229,""name"":""Жулебино"",""allRoutesColorsList"":[""#943f90""]}},{""timeMinutes"":23,""transportType"":""FOOT"",""station"":{""id"":228,""name"":""Лермонтовский проспект"",""allRoutesColorsList"":[""#943f90"",""#d68ab1""]}},{""timeMinutes"":23,""transportType"":""FOOT"",""station"":{""id"":230,""name"":""Котельники"",""allRoutesColorsList"":[""#943f90""]}",FRONT,"2,64",163.0,"50%, владельцу 50%"
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-38-m-25-30-etazh-b10f1e36-6d03-45a9-b215-1031158646b8/,"Аренда 1-комнатной квартиры 38 м², 25/30 этаж",59999,,59 999 ₽,,25,38,15,16 м²,1,null,true,true,true,true,true,null,true,null,"2,9","{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":8431,""name"":""Угрешская"",""allRoutesColorsList"":[""#d14a43""]}},{""timeMinutes"":20,""transportType"":""FOOT"",""station"":{""id"":317,""name"":""Дубровка"",""allRoutesColorsList"":[""#BED12E""]}},{""timeMinutes"":21,""transportType"":""FOOT"",""station"":{""id"":217,""name"":""Волгоградский проспект"",""allRoutesColorsList"":[""#943f90""]}",FRONT,"2,9",164.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-140-m-6-8-etazh-8e48ceaa-f83b-48a8-b25b-87fe40bd1a78/,"Аренда 4-комнатной квартиры 140 м², 6/8 этаж",350000,,350 000 ₽,,6,140,10,78 м²,4,null,true,true,true,true,true,null,true,true,"3,2","{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":161,""name"":""Новослободская"",""allRoutesColorsList"":[""#925233"",""#adacac""]}},{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":311,""name"":""Достоевская"",""allRoutesColorsList"":[""#BED12E""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":278,""name"":""Менделеевская"",""allRoutesColorsList"":[""#adacac"",""#925233""]}",BOTH,"3,2",165.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-70-m-15-24-etazh-9a7bd2d5-0626-439f-bfa0-a80d8f38c1c6/,"Аренда 3-комнатной квартиры 70 м², 15/24 этаж",60000,,60 000 ₽,,15,70,8,50 м²,3,null,null,true,true,true,true,null,true,true,"2,64","{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":293,""name"":""Южная"",""allRoutesColorsList"":[""#adacac""]}},{""timeMinutes"":22,""transportType"":""FOOT"",""station"":{""id"":291,""name"":""Чертановская"",""allRoutesColorsList"":[""#adacac""]}},{""timeMinutes"":22,""transportType"":""FOOT"",""station"":{""id"":294,""name"":""Пражская"",""allRoutesColorsList"":[""#adacac""]}",REAR,"2,64",166.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-62-m-7-14-etazh-f0f509f8-2c30-4852-908d-7e3c0ad60788/,"Аренда 2-комнатной квартиры 62 м², 7/14 этаж",150000,150 000 ₽,150 000 ₽,,7,62,6,34 м²,2,null,null,true,true,null,true,true,true,true,"3,3","{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":28,""name"":""Кропоткинская"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":124,""name"":""Смоленская"",""allRoutesColorsList"":[""#41BCEF""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":14568,""name"":""Смоленская"",""allRoutesColorsList"":[""#0572b9""]}",REAR,"3,3",167.0,
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-35-8-m-5-8-etazh-fb48b54c-1a69-41f8-b905-162e5c2fc5d4/,"Аренда 1-комнатной квартиры 35,8 м², 5/8 этаж",50000,,50 000 ₽,,5,35.79999923706055,9,18 м²,1,false,false,true,false,true,true,null,true,true,"2,75","{""timeMinutes"":4,""transportType"":""FOOT"",""station"":{""id"":130,""name"":""Бауманская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":14,""name"":""Красносельская"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":22,""transportType"":""FOOT"",""station"":{""id"":18,""name"":""Комсомольская"",""allRoutesColorsList"":[""#925233"",""#DD201C""]}",REAR,"2,75",168.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-93-6-m-12-25-etazh-6c0a92f3-788a-49f7-ac3e-d0d6bede08c7/,"Аренда 3-комнатной квартиры 93,6 м², 12/25 этаж",120000,120 000 ₽,120 000 ₽,,12,93.5999984741211,10,73 м²,3,true,false,true,true,false,true,true,true,null,"3,2","{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":117,""name"":""Кунцевская"",""allRoutesColorsList"":[""#0572b9"",""#41BCEF"",""#89cdcf""]}},{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":169296,""name"":""Кунцевская"",""allRoutesColorsList"":[""#F7A600""]}},{""timeMinutes"":20,""transportType"":""FOOT"",""station"":{""id"":169285,""name"":""Давыдково"",""allRoutesColorsList"":[""#89cdcf""]}",REAR,"3,2",169.0,владельцу 10%
,,,,,,,,,,,,,,,,,,,,,,,,170.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-65-m-6-12-etazh-35fd5193-73e4-4768-8c9c-21a3de112a19/,"Аренда 3-комнатной квартиры 65 м², 6/12 этаж",55000,55 000 ₽,55 000 ₽,,6,65,7,45 м²,3,null,null,true,true,null,true,true,true,null,"2,65","{""timeMinutes"":7,""transportType"":""FOOT"",""station"":{""id"":330,""name"":""Шипиловская"",""allRoutesColorsList"":[""#BED12E""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":96,""name"":""Красногвардейская"",""allRoutesColorsList"":[""#4baf4f"",""#BED12E""]}},{""timeMinutes"":16,""transportType"":""FOOT"",""station"":{""id"":331,""name"":""Зябликово"",""allRoutesColorsList"":[""#BED12E"",""#4baf4f""]}",REAR,"2,65",171.0,"50%, владельцу 50%"
https://m2.ru/moskva/nedvizhimost/arenda-mnogokomnatnoi-kvartiri-180-m-16-18-etazh-954c51fe-4dd9-426b-a512-7547ae5487e3/,"Аренда многокомнатной квартиры 180 м², 16/18 этаж",150000,150 000 ₽,150 000 ₽,,16,180,15,150 м²,5,null,true,true,null,true,true,true,true,true,"3,2","{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":2603,""name"":""Хорошёво"",""allRoutesColorsList"":[""#d14a43"",""#943f90""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":335,""name"":""ЦСКА"",""allRoutesColorsList"":[""#89cdcf""]}},{""timeMinutes"":16,""transportType"":""FOOT"",""station"":{""id"":1067,""name"":""Полежаевская"",""allRoutesColorsList"":[""#943f90"",""#89cdcf""]}",BOTH,"3,2",172.0,
https://m2.ru/moskva/nedvizhimost/arenda-mnogokomnatnoi-kvartiri-210-m-3-6-etazh-3bd4c48f-6853-46a8-b782-3e7dec6a30bb/,"Аренда многокомнатной квартиры 210 м², 3/6 этаж",300000,300 000 ₽,300 000 ₽,,3,210,159,170 м²,5,true,true,true,false,true,true,true,true,null,"3,4","{""timeMinutes"":5,""transportType"":""FOOT"",""station"":{""id"":21,""name"":""Чистые пруды"",""allRoutesColorsList"":[""#DD201C"",""#BED12E"",""#EA7D27""]}},{""timeMinutes"":5,""transportType"":""FOOT"",""station"":{""id"":178,""name"":""Тургеневская"",""allRoutesColorsList"":[""#EA7D27"",""#BED12E"",""#DD201C""]}},{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":313,""name"":""Сретенский бульвар"",""allRoutesColorsList"":[""#BED12E"",""#DD201C"",""#EA7D27""]}",FRONT,"3,4",173.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-211-4-m-3-5-etazh-09fae771-36f5-459d-b3de-956edbf229f7/,"Аренда 4-комнатной квартиры 211,4 м², 3/5 этаж",900000,900 000 ₽,900 000 ₽,,3,211.39999389648438,156,174 м²,4,null,true,true,true,true,true,true,true,null,"3,6","{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":31,""name"":""Парк культуры"",""allRoutesColorsList"":[""#925233"",""#DD201C""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":28,""name"":""Кропоткинская"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":20,""transportType"":""FOOT"",""station"":{""id"":281,""name"":""Боровицкая"",""allRoutesColorsList"":[""#adacac"",""#0572b9"",""#DD201C""]}",FRONT,"3,6",174.0,
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-36-m-5-12-etazh-bb573039-9ce2-431a-a9bf-578b09affeac/,"Аренда 1-комнатной квартиры 36 м², 5/12 этаж",55000,55 000 ₽,55 000 ₽,,5,36,9,20 м²,1,null,null,true,true,null,true,null,true,true,"2,7","{""timeMinutes"":4,""transportType"":""FOOT"",""station"":{""id"":130,""name"":""Бауманская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":14,""transportType"":""FOOT"",""station"":{""id"":14,""name"":""Красносельская"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":23,""transportType"":""FOOT"",""station"":{""id"":18,""name"":""Комсомольская"",""allRoutesColorsList"":[""#925233"",""#DD201C""]}",REAR,"2,7",175.0,"50%, владельцу 50%"
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-106-m-17-22-etazh-5f53884b-e30b-4100-accc-9a6dc5960d4b/,"Аренда 3-комнатной квартиры 106 м², 17/22 этаж",110000,110 000 ₽,110 000 ₽,,17,106,12,68 м²,3,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":117,""name"":""Кунцевская"",""allRoutesColorsList"":[""#0572b9"",""#41BCEF"",""#89cdcf""]}},{""timeMinutes"":19,""transportType"":""FOOT"",""station"":{""id"":169296,""name"":""Кунцевская"",""allRoutesColorsList"":[""#F7A600""]}},{""timeMinutes"":24,""transportType"":""FOOT"",""station"":{""id"":114,""name"":""Молодёжная"",""allRoutesColorsList"":[""#0572b9""]}",BOTH,"3,2",176.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-67-m-12-18-etazh-7ab089d5-ac95-4bb6-9511-43ca69595f0c/,"Аренда 2-комнатной квартиры 67 м², 12/18 этаж",150000,150 000 ₽,150 000 ₽,,12,67,12,35 м²,2,true,true,true,true,true,true,true,true,true,"3,1","{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":184,""name"":""Академическая"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":23,""transportType"":""FOOT"",""station"":{""id"":4286,""name"":""Крымская"",""allRoutesColorsList"":[""#d14a43""]}},{""timeMinutes"":24,""transportType"":""FOOT"",""station"":{""id"":186,""name"":""Профсоюзная"",""allRoutesColorsList"":[""#EA7D27""]}",FRONT,"3,1",177.0,"50%, владельцу 50%"
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-130-m-9-12-etazh-039f95e9-e94e-4a5b-9780-b74c3d109fbe/,"Аренда 3-комнатной квартиры 130 м², 9/12 этаж",150000,150 000 ₽,150 000 ₽,,9,130,15,77 м²,3,true,true,true,true,true,true,true,true,true,"3,3","{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":120,""name"":""Парк Победы"",""allRoutesColorsList"":[""#0572b9"",""#FBCD24""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":145,""name"":""Кутузовская"",""allRoutesColorsList"":[""#41BCEF"",""#d14a43""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":169366,""name"":""Фили"",""allRoutesColorsList"":[""#F7A600""]}",REAR,"3,3",178.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-89-m-5-9-etazh-98382069-4a7a-43da-9b0d-ea6379005590/,"Аренда 2-комнатной квартиры 89 м², 5/9 этаж",200000,200 000 ₽,200 000 ₽,,5,89,15,53 м²,2,true,true,true,null,true,true,true,true,null,"3,2","{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":34,""name"":""Спортивная"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":33,""name"":""Фрунзенская"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":7450,""name"":""Лужники"",""allRoutesColorsList"":[""#d14a43""]}",BOTH,"3,2",179.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-110-m-15-19-etazh-0643fbc8-2b90-4e75-8050-060f4e8a5c65/,"Аренда 3-комнатной квартиры 110 м², 15/19 этаж",150000,150 000 ₽,150 000 ₽,,15,110,20,55 м²,3,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":5,""transportType"":""FOOT"",""station"":{""id"":36,""name"":""Университет"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":29,""transportType"":""FOOT"",""station"":{""id"":39,""name"":""Проспект Вернадского"",""allRoutesColorsList"":[""#DD201C"",""#89cdcf""]}},{""timeMinutes"":29,""transportType"":""FOOT"",""station"":{""id"":250,""name"":""Ломоносовский проспект"",""allRoutesColorsList"":[""#FBCD24""]}",BOTH,3,180.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-48-m-8-9-etazh-e48030b9-647d-4b3b-ba9a-8ec22361ad6a/,"Аренда 2-комнатной квартиры 48 м², 8/9 этаж",73000,,73 000 ₽,,8,48,8,30 м²,2,null,true,true,true,true,true,null,true,true,"2,7","{""timeMinutes"":5,""transportType"":""FOOT"",""station"":{""id"":194,""name"":""Коньково"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":13,""transportType"":""FOOT"",""station"":{""id"":191,""name"":""Беляево"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":27,""transportType"":""FOOT"",""station"":{""id"":197,""name"":""Тёплый Стан"",""allRoutesColorsList"":[""#EA7D27""]}",REAR,"2,7",181.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-55-m-7-15-etazh-246ed1ea-0259-44b3-8174-557211943385/,"Аренда 2-комнатной квартиры 55 м², 7/15 этаж",42000,43 000 ₽,42 000 ₽,,7,55,9.199999809265137,33 м²,2,true,null,true,null,null,true,null,true,true,"2,7","{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":89,""name"":""Кантемировская"",""allRoutesColorsList"":[""#4baf4f""]}},{""timeMinutes"":18,""transportType"":""FOOT"",""station"":{""id"":91,""name"":""Царицыно"",""allRoutesColorsList"":[""#4baf4f""]}},{""timeMinutes"":23,""transportType"":""FOOT"",""station"":{""id"":169373,""name"":""Царицыно"",""allRoutesColorsList"":[""#E94282""]}",REAR,"2,7",182.0,"55%, владельцу 55%"
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-32-m-6-11-etazh-493277ee-d306-4ee3-917a-46c550147e99/,"Аренда 1-комнатной квартиры 32 м², 6/11 этаж",39000,,39 000 ₽,,6,32,8,16 м²,1,null,null,true,true,true,true,null,true,null,"2,8","{""timeMinutes"":7,""transportType"":""FOOT"",""station"":{""id"":84,""name"":""Коломенская"",""allRoutesColorsList"":[""#4baf4f""]}},{""timeMinutes"":22,""transportType"":""FOOT"",""station"":{""id"":169367,""name"":""Кленовый бульвар (2022)"",""allRoutesColorsList"":[""#89cdcf""]}},{""timeMinutes"":29,""transportType"":""FOOT"",""station"":{""id"":14571,""name"":""Каширская"",""allRoutesColorsList"":[""#4baf4f"",""#89cdcf""]}",REAR,"2,8",183.0,
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-38-m-15-17-etazh-6e1b8abc-ae2f-42ef-9c3b-90b228a5ce3f/,"Аренда 1-комнатной квартиры 38 м², 15/17 этаж",42000,42 000 ₽,42 000 ₽,,15,38,8,19 м²,1,false,false,true,true,true,true,true,true,true,"2,7","{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":290,""name"":""Севастопольская"",""allRoutesColorsList"":[""#adacac"",""#89cdcf""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":169344,""name"":""Варшавская (2022)"",""allRoutesColorsList"":[""#89cdcf""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":926047,""name"":""Cевастопольская"",""allRoutesColorsList"":[""#89cdcf"",""#adacac""]}",REAR,"2,7",184.0,"50%, владельцу 50%"
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-32-m-6-9-etazh-f0b43db2-4418-40f1-b268-311dd98528f6/,"Аренда 1-комнатной квартиры 32 м², 6/9 этаж",38000,,38 000 ₽,,6,32,6,18 м²,1,null,null,true,true,null,true,null,true,null,"2,5","{""timeMinutes"":7,""transportType"":""FOOT"",""station"":{""id"":4695,""name"":""Балтийская"",""allRoutesColorsList"":[""#d14a43"",""#4baf4f""]}},{""timeMinutes"":16,""transportType"":""FOOT"",""station"":{""id"":67,""name"":""Войковская"",""allRoutesColorsList"":[""#4baf4f"",""#d14a43""]}},{""timeMinutes"":20,""transportType"":""FOOT"",""station"":{""id"":65,""name"":""Водный стадион"",""allRoutesColorsList"":[""#4baf4f""]}",REAR,"2,5",185.0,
